Date,BHP.AX,CBA.AX,CSL.AX,NAB.AX,NST.AX,PME.AX,STO.AX,TNE.AX,WDS.AX,XRO.AX
25/05/2022,34.88490677,93.11990356,259.7042542,27.11050224,8.277409554,39.13366318,6.948300362,9.784932137,22.38866806,87.47000122
26/05/2022,34.56054688,92.47087097,256.1826782,27.03343582,7.995741844,40.18117523,6.880759239,9.755898476,22.32728386,87.43000031
27/05/2022,35.41199875,93.52337646,255.3568726,27.12763023,7.923053265,40.28988266,6.956742764,10.0946455,23.12523651,87.47000122
30/05/2022,36.41751099,93.46196747,260.0839539,27.27320099,8.132032394,41.77222061,6.922972202,10.37532043,23.19428825,92.01999664
31/05/2022,36.17424011,91.53239441,258.0241699,26.76798058,8.132032394,41.63387299,6.922972202,10.16239357,22.83367729,89.29000092
1/06/2022,37.01757431,93.59353638,259.609314,27.01630783,7.923053265,40.80375671,6.922972202,10.28821468,23.16360092,87.36000061
2/06/2022,36.98514557,92.47963715,254.9771729,26.80223465,7.877623558,40.65551758,7.032726288,10.36789131,24.36052513,84.77999878
3/06/2022,37.91767502,92.26913452,255.3378906,26.78510666,7.986657143,41.0508194,7.091825485,10.65939903,24.39889145,85.62999725
6/06/2022,37.57709885,91.81304932,257.1033936,26.639534,7.795849323,41.18916321,7.235350609,10.71769905,25.18916893,84.37999725
7/06/2022,37.54465866,89.42739105,254.0848846,25.77467155,7.750417233,41.10022736,7.150924683,10.28044033,25.23520088,80.19000244
8/06/2022,38.412323,85.48928833,257.1413879,24.75567436,7.93214035,42.00939178,7.395761013,10.55251217,26.65463829,81.84999847
9/06/2022,37.49601364,83.27903748,257.8912048,24.19051361,7.704988003,40.82352829,7.31133461,10.72741699,27.15335655,79.72000122
10/06/2022,37.47978592,82.25285339,257.5970154,24.02781487,7.559610844,40.8927002,7.201580048,10.71769905,26.71601486,82.93000031
14/06/2022,35.89042282,79.98996735,250.639267,22.9831295,7.323373318,38.64942932,6.838545799,10.25129032,25.31193161,81.90000153
15/06/2022,35.59850311,79.48126221,247.639801,22.54641342,7.250683784,38.95578003,6.771005154,9.969501495,24.52932358,77.61000061
16/06/2022,35.68770218,79.34970093,245.5420227,22.57210541,7.432404995,38.84708023,6.771005154,9.843182564,24.70579338,77.84999847
17/06/2022,34.47946167,76.53426361,242.9886322,22.19533157,7.814021111,37.41415405,6.576824188,9.804315567,24.49096107,73.51999664
20/06/2022,32.6468277,76.78862,249.6710815,22.31521225,7.341545105,38.13555527,6.180019379,9.959783554,23.30170822,75.72000122
21/06/2022,33.2063446,78.64804077,246.7949524,23.16295052,7.377889633,38.81742859,6.256002903,10.20270538,24.06129456,75.51000214
22/06/2022,33.27121735,78.56033325,248.4655914,23.11157227,7.359717846,38.234375,6.331986427,9.852898598,24.52932358,75
23/06/2022,32.84144592,78.71820831,253.9140625,23.23145676,7.21434021,39.88471222,6.205347061,10.06666946,23.89249611,76.41999817
24/06/2022,32.45221329,79.07781219,257.4736328,23.13726425,7.259770393,43.08655167,6.095592499,10.46506214,23.48585129,82.15000153
27/06/2022,33.40907288,82.21776581,259.1347046,23.91649818,6.37842083,44.54912949,6.23067522,10.73713303,24.03060341,83.12999725
28/06/2022,34.85246658,82.04235077,260.1124573,23.7966156,6.769122601,45.07288742,6.399528503,10.56222916,25.07407951,82.56999969
29/06/2022,34.67407608,81.56872559,256.0877686,24.03637886,6.387508392,41.98962784,6.365758419,10.4942112,25.18149376,78.51999664
30/06/2022,33.44961929,79.27076721,255.3948364,23.45409393,6.214872837,41.75245667,6.264446259,10.40675926,24.42957878,76.95999908
1/07/2022,32.4765358,79.55142975,255.5561981,23.55685043,6.187614441,41.94021606,6.087150097,10.35817623,23.36308479,77.01000214
4/07/2022,32.35490417,80.20924377,260.8432922,23.75380135,6.414766312,42.31573868,6.289773464,10.52336216,23.98456764,78.80999756
5/07/2022,32.43599319,80.01629639,264.7730713,23.67673111,6.551056862,43.78820038,6.315101624,10.52336216,24.88993454,80.63999939
6/07/2022,30.61957359,80.69165039,271.5978394,24.10488129,6.278474331,44.68747711,5.92674017,10.81486797,23.17127037,86
7/07/2022,31.57644081,81.63890076,272.4236755,24.10488129,6.296647072,44.65782928,5.825428009,10.83430195,23.23265266,85.66999817
8/07/2022,31.80349541,81.20911407,272.7559204,24.07063293,6.360249519,46.96039581,5.960510254,10.95090389,23.63162804,87.04000092
11/07/2022,30.81418991,81.17404938,273.3633423,23.77948952,6.160356522,45.11241531,5.935183048,10.6788311,23.66999245,84.26000214
12/07/2022,30.37630653,82.12129211,277.824707,24.08775711,6.178527832,43.97595596,5.88452673,10.42619324,23.78508186,84.27999878
13/07/2022,29.93842316,82.99836731,278.8878174,24.36177444,6.287560463,45.28041458,5.808543205,10.70798302,23.09454536,85.40000153
14/07/2022,30.32765579,81.76168823,281.1564636,24.23332596,6.287560463,46.29827881,5.892969131,11.04807281,23.45515823,87.11000061
15/07/2022,29.27348518,81.80553436,284.0515137,24.36177444,6.133098125,44.66771698,5.90141201,11.19382668,23.50119209,86.33999634
18/07/2022,29.97896576,82.65630341,281.5930786,24.83273888,6.151269436,45.12229538,6.044937134,11.34929562,24.01525879,88.02999878
19/07/2022,29.68704033,83.27903748,275.8978271,25.19238472,6.142184258,45.38911438,6.112478256,11.04807281,24.88226509,82.73000336
20/07/2022,30.09249306,84.21750641,276.4388733,25.38933372,6.269388676,47.84978867,6.239118099,11.04807281,24.98967743,87.63999939
21/07/2022,29.83300018,85.62084198,280.2451782,25.39789963,6.342077732,50.5674057,6.120920658,11.2812767,23.89249611,90.5
22/07/2022,29.80056763,85.77872467,278.565094,25.58628464,6.469281673,48.37355423,5.935183048,11.2812767,23.76206017,91.22000122
25/07/2022,30.28710938,85.13845062,276.22052,25.57772446,6.641917229,47.31615448,5.90141201,11.37844563,23.57024765,90.26000214
26/07/2022,31.03313255,84.84025574,272.1863708,25.44927597,6.614659786,47.15803528,6.053379059,11.08693981,24.22241783,89.12999725
27/07/2022,30.42495918,86.74351501,277.0083618,25.80036163,6.678262234,48.42296219,6.053379059,11.08693981,24.16871071,89.58999634
28/07/2022,31.07367706,87.61181641,276.6002197,25.97162056,6.850897312,48.69966507,6.112478256,11.18410873,24.52932358,90.94000244
29/07/2022,31.3656044,88.38365936,275.1194458,26.20282364,7.123479843,48.95660782,6.163134098,11.38816357,24.53699303,92.98999786
1/08/2022,31.70618248,88.65555573,279.9319458,26.18569565,7.150737762,49.60883713,6.23067522,11.66995144,25.19684029,92.59999847
2/08/2022,31.28452301,89.43616486,281.7734375,26.51108932,7.332458496,50.90340805,6.112478256,11.88372326,25.00502396,93.58000183
3/08/2022,31.30884552,88.1205368,281.6784668,26.35695839,7.259770393,51.50622559,5.985838413,11.95174217,24.94364166,96.90000153
4/08/2022,30.95204735,89.28705597,279.6281738,26.45971107,7.250683784,52.95891571,5.909854412,11.99060822,24.18405914,97.55999756
5/08/2022,31.47102737,88.94499207,281.6784668,26.46827507,7.477836132,53.30478287,5.867640495,11.95174217,23.86948013,95.04000092
8/08/2022,31.72240067,89.98871613,280.6248779,26.29701424,7.468750477,52.43515396,5.952067852,11.77683735,24.36052513,94
9/08/2022,31.4791317,88.83097076,281.8873291,25.52634239,7.568696499,53.1170311,5.935183048,12.03919315,24.47561646,97.47000122
10/08/2022,31.05746078,88.58539581,277.5019531,25.87742615,7.523265839,52.31656265,5.876084328,11.78655624,24.39121628,93.80999756
11/08/2022,31.74673271,88.4538269,280.1123352,26.14288139,7.659558296,52.35609436,6.011166096,11.70881939,24.23776436,97.11000061
12/08/2022,31.48724174,88.00650787,277.976532,26.35695839,7.505094528,51.38763428,6.061822414,11.57278347,25.14313126,94.75
15/08/2022,31.5602169,88.111763,278.3467712,26.38264275,7.441491127,52.62291336,5.994281292,11.76712036,25.03571892,95.81999969
16/08/2022,32.84955215,88.98884583,281.3462524,26.57959557,7.368803978,52.48456573,5.977396011,11.82542133,24.58303261,96.76000214
17/08/2022,33.12525177,89.22171021,277.6443176,26.81935883,7.359717846,53.14667511,5.833869934,11.90315723,24.39889145,97.58999634
18/08/2022,33.36853027,90.44870758,284.0040894,26.90498734,7.059876919,53.46290207,5.968953133,11.77683735,24.67510033,90.65000153
19/08/2022,33.69289017,89.51725769,279.7041321,26.47683525,7.014446259,53.5320816,6.348872185,11.80598736,25.70323181,88.80000305
22/08/2022,33.53070831,88.63059235,280.615387,26.15144348,6.823639393,53.09725952,6.331111908,11.70881939,25.34261894,87.66000366
23/08/2022,33.61991119,86.89309692,275.0814514,25.63766289,6.950843811,52.19798279,6.476753235,11.55334854,25.83366394,86.19000244
24/08/2022,33.98480606,87.0542984,273.9709167,25.69760132,6.859983444,51.06151962,6.613827229,11.59221649,26.71601486,87.13999939
25/08/2022,34.21186066,87.60959625,275.1004944,25.94593048,6.996273994,52.17821121,6.699498653,11.70881939,27.24542046,88.06999969
26/08/2022,34.7146225,88.04845428,280.4920044,26.21138382,6.887241364,53.05773544,6.776602745,11.6310854,27.58302498,88.01999664
29/08/2022,34.21186066,86.23033905,279.2958984,25.55203056,6.778208733,51.59516144,6.725200176,11.17439175,27.12266541,83.08999634
30/08/2022,33.85506439,86.47216034,278.9732056,25.68047714,7.078049183,53.23561478,6.828005791,11.2812767,27.52163696,84.59999847
31/08/2022,32.92253113,87.29613495,278.6315308,26.19425964,7.159823895,53.8384285,6.759468555,11.53391647,26.2786808,87.75
1/09/2022,32.45687103,86.0243454,278.868866,25.94593048,6.769122601,53.1170311,6.570991039,11.25212574,25.68021393,85.31999969
2/09/2022,31.79059982,86.83040619,280.9571228,26.15144348,6.705520153,52.99843979,6.622394562,11.08693981,25.81832314,83.37000275
5/09/2022,32.80298615,86.43634033,279.8275452,25.98018265,6.787294865,52.97867966,6.828005791,11.07722378,26.91550446,83.76999664
6/09/2022,32.24920273,86.07808685,280.7426758,25.89455223,6.782680988,53.12690735,6.802304745,10.95090389,26.91550446,84.19999695
7/09/2022,31.38391495,84.27787781,280.1792603,25.09819221,6.68117094,53.1170311,6.69093132,10.97033787,26.0638485,84.13999939
8/09/2022,31.94635201,85.27201843,286.0996399,25.36364555,6.902646542,55.1672287,6.656662941,11.31042862,25.84606552,87.37999725
9/09/2022,32.95873642,85.55862427,285.1734314,25.56059456,7.124121666,54.33525848,6.725200176,11.0966568,26.18424225,88.41000366
12/09/2022,34.100914,86.23033905,282.9389038,25.68047714,7.133350372,55.35541153,6.605260849,11.2812767,26.44994926,89.23999786
13/09/2022,34.00572968,87.71707153,281.7930298,25.9288063,7.400966644,56.10814285,6.70806551,11.3590126,26.68344879,90.91999817
14/09/2022,33.40003204,84.60031128,276.5697021,25.13244438,7.133350372,55.03847122,6.588126183,11.11608982,26.03931046,86.48000336
15/09/2022,33.52117538,85.13768005,274.6407776,25.53490639,7.124121666,54.16688919,6.819438457,11.32986259,27.15850258,85.08000183
16/09/2022,32.91547012,84.39432526,272.9410095,25.65478897,6.828821659,53.44387054,6.656662941,11.14524269,26.36137962,83.58999634
19/09/2022,32.71645737,84.77944183,270.2195435,25.43215179,7.022612572,53.59243774,6.605260849,11.0966568,26.11177826,84.44000244
20/09/2022,33.90189362,86.45423889,270.2672729,25.87742615,7.105665684,55.02856827,6.70806551,11.27156162,26.61903572,85.55999756
21/09/2022,32.84624481,85.48696899,268.4625549,25.53490639,6.958015442,53.73109436,6.639529228,10.78571796,26.11982536,83.04000092
23/09/2022,33.02795792,83.86589813,265.5978088,25.13244438,6.911874294,51.79975128,6.356813431,10.34845829,25.58841324,76.52999878
26/09/2022,31.323349,83.8390274,271.9670105,25.13244438,6.422783375,52.03745651,5.894188404,10.69826508,24.31624031,78.94999695
27/09/2022,32.18863297,83.67781067,271.804718,25.04681587,6.561205864,51.7007103,5.954157352,10.72741699,24.69466972,79.68000031
28/09/2022,32.23189545,82.88072968,269.6179504,24.82417488,6.616574287,51.62147141,5.877054214,10.62053108,24.7590847,77.12000275
29/09/2022,33.02795792,83.40018463,273.809967,25.06394196,6.911874294,52.65152359,6.014127731,10.6788311,25.51594734,77
30/09/2022,33.33081055,81.23278046,272.1676025,24.67004204,7.225631237,49.70992661,6.07409811,10.29987431,25.49179077,73.51000214
3/10/2022,33.40003204,81.1521759,270.486969,24.6015377,7.077981472,49.81887817,6.142634869,10.34845829,25.80580902,71.5
4/10/2022,34.67200089,84.89586639,274.4402466,25.57772446,7.603984833,51.69079971,6.399649143,10.80515194,27.07798386,75.98999786
5/10/2022,35.04407501,87.13491821,277.4004517,26.1257534,7.825460434,53.62214661,6.519588947,11.07722378,27.27122688,79.05000305
6/10/2022,35.26904678,86.76770782,277.1140137,25.92024231,7.843915462,53.57262421,6.639529228,11.02863884,27.9797802,79.34999847
7/10/2022,34.66334534,86.35572815,275.8248901,25.80892372,7.945425987,52.78028107,6.768035889,11.08693981,28.04419327,76.56999969
10/10/2022,34.67200089,85.04811859,270.448761,25.38077164,7.594756603,50.2744751,6.699498653,10.81486797,27.84290314,73.58999634
11/10/2022,34.54220581,84.18831635,270.10495,25.25232506,7.548615932,50.47256088,6.613827229,10.68854904,27.17460442,72.84999847
12/10/2022,34.21339798,86.23929596,267.0874939,25.58628464,7.447106361,50.61122513,6.451051712,10.66911507,26.65929222,70.86000061
13/10/2022,33.94515991,87.88723755,263.9649048,26.19425964,7.502475262,49.57126999,6.399649143,10.78571796,26.28891563,71.75
14/10/2022,34.6287384,88.57687378,267.7845459,26.61384392,7.364053249,51.03711319,6.682364941,10.96062088,27.33563995,72
17/10/2022,33.82402039,87.85140991,264.3468933,26.35695839,7.068752766,50.63103485,6.485320568,11.03835487,26.67539978,72.5
18/10/2022,34.29127502,89.36500549,263.2678223,26.7422924,7.465563297,52.78028107,6.408216,11.60193443,26.47410393,76.76999664
19/10/2022,33.96246719,89.99195099,264.4710388,27.11050224,7.410193443,53.49339294,6.322545052,11.8157053,26.20839691,76.41999817
20/10/2022,33.18370438,90.25167847,259.3909302,27.30744934,7.290228367,50.82911682,6.451051712,11.38816357,27.82679558,72.45999908
21/10/2022,32.94142914,88.91719055,255.4375916,26.88786316,7.345597744,51.41347885,6.511021614,11.50476456,28.55950165,73.27999878
24/10/2022,33.79806519,89.99195099,260.7373047,27.08481216,7.714722633,52.05726242,6.502454281,11.72825241,28.67222595,75.87000275
25/10/2022,33.31350327,91.15625763,263.5542908,27.3588295,7.631669998,53.26559067,6.562424183,11.54363251,28.40651894,76.40000153
26/10/2022,33.34811783,91.35328674,262.8954163,27.461586,7.89928484,54.52344894,6.519588947,11.37844563,28.10055542,77.23999786
27/10/2022,34.14417267,91.72944641,263.5065613,27.31601334,8.240727425,54.63238907,6.648096085,11.55334854,28.98624611,76.73999786
28/10/2022,32.4309082,92.44594574,261.8832092,27.40164185,8.240727425,53.32501984,6.656662941,11.3978796,28.98624611,74.62999725
31/10/2022,32.32707214,93.7535553,267.8323059,27.7612896,8.065391541,55.28607941,6.596693039,11.70881939,28.97013855,78.06999969
1/11/2022,33.24427795,94.98055267,270.486969,28.00105476,8.157672882,56.56373596,6.725200176,11.99060822,29.63843727,78.27999878
2/11/2022,33.95381546,94.90890503,269.9617615,28.03530884,8.259181023,55.19693756,6.776602745,11.83513927,29.99271393,75.59999847
3/11/2022,32.86355209,93.59233856,265.7887573,27.53009033,7.982336998,55.07809067,6.699498653,11.90315723,29.58207703,74.08999634
4/11/2022,33.36541748,92.29369354,263.1723633,27.50439835,8.083848,53.53301239,6.853707314,11.83513927,30.7334671,74.88999939
7/11/2022,35.02677155,92.32055664,264.6619873,27.17044067,8.572938919,53.23588562,6.845139503,11.65051842,31.53059196,73.30999756
8/11/2022,34.91427994,93.57442474,268.0423889,27.3588295,8.674448013,52.49305344,6.485320568,11.70881939,31.16021538,72.20999908
9/11/2022,35.63246918,93.83414459,267.0015259,27.11050224,9.265049934,52.31477356,6.545289993,11.6602354,31.31319809,72.62000275
10/11/2022,35.09599686,93.18035126,269.9808044,26.54534149,9.135854721,51.9879303,6.442484856,11.48533154,30.58049011,64.73999786
11/11/2022,36.4198761,94.76560211,279.1097717,26.8450489,9.440383911,57.94044113,6.425349712,12.0780592,30.99918175,70.08999634
14/11/2022,38.08122635,94.12970734,273.6285706,26.76798058,9.34810257,57.74235916,6.382514,11.93230724,31.45007896,67.37000275
15/11/2022,38.02065659,95.36567688,277.6392212,26.77676201,9.366559982,58.48518372,6.365380764,12.04891014,31.01528358,69.44000244
16/11/2022,38.46195221,93.66399384,276.3500366,26.61868095,9.126628876,57.35609055,6.365380764,11.92259026,31.45812798,68.16999817
17/11/2022,37.89951706,94.61334991,280.1028442,26.87336731,9.283506393,58.58422852,6.305410385,12.17522907,30.75762749,69.34999847
18/11/2022,38.02065659,94.77455902,281.1245728,26.92605782,9.22813797,58.30690384,6.322545052,12.15579605,30.50802231,68.91999817
21/11/2022,37.16402054,95.45523071,283.5691528,27.07535362,9.22813797,57.32637787,6.262574673,12.00032616,30.08128357,66.33999634
22/11/2022,37.62262726,96.27919769,283.9129028,27.19830322,9.311190605,57.58388519,6.399649143,12.61248684,30.94281578,67.75
23/11/2022,38.00335312,96.789711,284.2757874,27.48811722,9.514209747,58.43566132,6.442484856,12.43758488,31.22462654,68.08999634
24/11/2022,38.54848099,96.73596191,285.5171509,27.42664146,9.763368607,58.47528458,6.339679241,12.71937275,30.78177834,68.55999756
25/11/2022,38.24563599,97.80175018,286.2047119,27.65497589,9.791052818,58.78231049,6.382514,13.12748146,30.57243538,69.05000305
28/11/2022,37.97739029,97.15692139,286.7967529,27.74279785,9.772598267,59.23791504,6.211172104,13.2149334,29.7592144,68.80999756
29/11/2022,38.78211212,96.80761719,288.9356995,27.8306179,9.726456642,58.71298981,6.279709339,13.14691544,29.65454102,69.5
30/11/2022,39.38780975,96.60163116,286.5770874,27.69888687,9.781825066,58.87144852,6.339679241,13.2149334,30.0249176,70.63999939
1/12/2022,40.21848679,97.10316467,285.1924744,27.82184029,10.0771246,59.12896729,6.365380764,13.55598831,29.50961113,74.98999786
2/12/2022,39.59547424,95.78659821,288.2768555,27.5583725,10.22477627,60.38682556,6.125501156,13.87921524,28.75273895,75.15000153
5/12/2022,40.50403214,95.77764893,286.4720764,27.45298767,10.0771246,60.48586273,6.288276196,14.03593254,29.31636238,74.77999878
6/12/2022,40.28770828,95.32984161,287.2264404,27.25100136,9.874107361,59.82227325,6.211172104,14.02613831,29.59012222,71.81999969
7/12/2022,40.32231903,94.53274536,285.6986084,26.91727448,9.89256382,57.74235916,6.142634869,13.17399216,28.98624611,68.80000305
8/12/2022,40.00216293,94.35362244,284.0848083,26.45182419,10.0771246,57.91073227,6.07409811,13.50701427,27.73822975,69.44999695
9/12/2022,41.08377075,94.02224731,285.0014954,26.51329613,10.28014565,58.22766876,6.048396111,13.65393448,27.52083206,70.01000214
12/12/2022,40.48672104,94.38943481,284.7532349,26.51329613,9.957159996,57.48484421,6.0912323,13.62455082,28.26159096,70.62999725
13/12/2022,39.87236786,95.32984161,283.6455383,27.04022789,9.99407196,56.34584427,6.082665443,13.69311428,28.29379463,72.98000336
14/12/2022,40.07138824,95.75974274,285.8132019,26.9699688,10.12326717,56.51422119,6.134068012,13.80085754,28.70443916,75.15000153
15/12/2022,39.75122452,95.65227509,283.7696838,27.04022789,10.02175522,56.07842636,6.194037437,13.88901043,28.58366013,75.81999969
16/12/2022,39.51760101,94.91786957,278.5272522,26.69772148,9.837193489,55.85062408,6.185470104,13.56578445,28.66417503,73.51999664
19/12/2022,39.79449081,94.60438538,275.4046631,26.57477188,10.16940689,55.39502716,6.185470104,13.58537197,28.78495216,73.19999695
20/12/2022,39.16283035,94.33570099,273.0270081,26.59233856,9.947932243,53.64196014,6.108366489,13.14460659,28.44677925,68.59999847
21/12/2022,40.08869553,93.79833984,274.3447266,26.57477188,10.34474182,53.76081085,6.271142483,13.11522198,29.20364189,70.26000214
22/12/2022,40.0194664,94.5954361,277.6582642,26.80311012,10.26168823,55.86053467,6.262574673,13.31111908,29.26000595,71.40000153
23/12/2022,39.94159317,93.87892914,275.9681396,26.68015862,10.20632076,55.33560181,6.168336391,13.03686523,28.8735199,70.05000305
28/12/2022,40.26174545,92.33846283,272.6927795,26.53964233,10.26168823,53.91928101,6.322545052,12.93891525,29.63843727,69.31999969
29/12/2022,39.62143326,91.42494202,272.816925,26.27617836,10.21554756,53.56272125,6.07409811,12.88994122,28.29379463,68.76000214
30/12/2022,39.48299026,91.89065552,274.7839966,26.39912796,10.0678978,54.73143768,6.116933346,12.87035275,28.53534889,70.26999664
3/01/2023,39.22340393,90.50245667,269.0450134,25.83707047,10.25245953,53.85985184,6.065530777,12.80178833,28.45483208,70.11000061
4/01/2023,39.8377533,92.37428284,271.1936035,26.08297348,10.54776001,55.00875854,5.962725639,13.11522198,27.77848816,72.65000153
5/01/2023,39.84640884,92.53549957,267.8609619,26.29374504,10.72309399,54.82057953,5.911322594,12.95850468,27.30343056,73
6/01/2023,41.10972595,92.41012573,265.7315369,26.13566399,10.85228825,55.05828476,6.014127731,13.01727486,27.86705208,71.62000275
9/01/2023,41.53371811,92.53549957,264.5092468,26.34643555,11.03685284,56.23690033,6.0912323,13.01727486,28.21327972,72.01000214
10/01/2023,41.36066055,92.53549957,263.2010193,26.28496361,10.82460403,56.80144501,6.039829254,13.06624889,28.18912315,71.63999939
11/01/2023,41.97501373,92.72358704,265.5309753,26.39912796,10.97225475,57.52446747,6.048396111,13.02707005,28.59976196,69.29000092
12/01/2023,42.72780991,94.20136261,268.7203674,27.04901123,11.0737648,57.76216125,6.108366489,13.07604313,29.18754196,70.62999725
13/01/2023,42.95278168,95.38356781,270.2195435,27.48811722,11.14758873,58.39604568,6.254007339,13.23276043,29.54986763,71.06999969
16/01/2023,42.99605179,96.14485931,273.9819031,27.79549026,11.47057438,59.77275085,6.288276196,13.44824409,30.03297234,74.30999756
17/01/2023,42.5201416,96.22545624,277.4577332,27.81305504,11.30446815,59.70342255,6.322545052,13.42865562,30.08933067,72.62000275
18/01/2023,42.46822739,96.41355133,279.6253662,27.81305504,11.11067677,60.40662766,6.305410385,13.7616787,29.79141808,74.43000031
19/01/2023,42.98739624,97.38977051,281.9362793,27.84818268,11.22141457,60.41653061,6.202605247,13.70291042,29.61427879,73.63999939
20/01/2023,43.22102356,97.31812286,285.5362549,27.7515831,11.58131218,61.52581787,6.296843529,14.05552197,29.82362747,72.83999634
23/01/2023,42.74511719,97.27334595,284.9155579,27.67254066,11.71050644,62.62519836,6.305410385,14.12408638,30.32283401,73.84999847
24/01/2023,43.01335526,96.77179718,284.3808594,27.52324486,11.81201553,64.29903412,6.305410385,14.24162292,30.395298,76.30999756
25/01/2023,42.60667038,97.47038269,282.7670288,27.64619446,11.71973419,63.88305664,6.202605247,14.20244408,30.04102135,74.16999817
27/01/2023,42.86626053,98.38391113,281.4111023,27.91844177,11.67359257,64.47731018,6.202605247,14.51587772,29.32441521,75.31999969
30/01/2023,42.59801483,98.30329895,279.7876892,27.95356941,11.78433132,65.2300415,6.142634869,14.48649311,29.22779846,77.68000031
31/01/2023,42.72780991,98.57199097,284.6386108,27.91844177,11.58131218,66.21057129,6.0912323,14.1828537,29.19558525,76.80000305
1/02/2023,42.87490845,98.65259552,287.9234924,27.86574745,11.66436481,64.74473572,6.031262398,14.13388062,28.78495216,76.86000061
2/02/2023,42.26920319,98.27644348,290.84552,27.66375732,12.19959641,66.44828033,5.937024117,14.40813351,28.50314331,82.59999847
3/02/2023,41.45584488,99.54821014,299.6593323,28.01504517,11.71050644,67.98345184,5.988426208,14.32977676,28.68833351,81.98999786
6/02/2023,41.70677567,99.18997192,297.8545837,27.99748039,11.60899544,66.54733276,6.005561829,14.34936619,29.02650642,80.83000183
7/02/2023,41.54237366,98.7869339,294.1782227,27.86574745,11.50748825,65.33899689,6.039829254,14.34936619,29.11507416,80.81999969
8/02/2023,41.62024689,98.80484772,292.3925171,28.15555954,11.62745476,66.95339966,6.022695541,14.31018734,29.30026245,81.58000183
9/02/2023,41.63754654,98.70632935,291.475769,28.05895615,11.43366241,66.94348907,6.022695541,14.31018734,29.36468124,79.63999939
10/02/2023,41.53371811,98.4734726,291.2084045,27.82184029,11.08299255,64.64568329,5.954157352,14.04572773,28.8735199,78
13/02/2023,41.42123032,97.89131927,291.2561646,27.5583725,11.03685284,64.97252655,6.056963921,13.90859985,29.48545074,76.87999725
14/02/2023,41.29143524,97.84654236,293.8725891,27.76036263,11.09222031,64.42780304,6.0912323,14.09470081,29.1714325,78.54000092
15/02/2023,41.48180008,92.248909,291.1606445,26.61868095,10.82460403,64.84377289,6.048396111,14.20244408,28.462883,79.13999939
16/02/2023,41.63754654,90.90547943,289.32724,26.79432487,10.50161934,62.66482162,6.005561829,14.50608349,28.18107033,82.41000366
17/02/2023,41.53371811,90.43079376,284.9442139,26.21470451,10.51084995,62.94213867,5.868486404,14.01634312,27.78653145,77.76000214
20/02/2023,41.93175125,91.55928802,284.9442139,26.60990143,10.35396957,61.40696716,5.799949646,14.02613831,27.52083206,76.91000366
21/02/2023,41.79330444,90.92339325,284.9824524,26.43425941,10.15095139,61.67438889,5.834218025,13.9575758,27.77848816,77.33000183
22/02/2023,41.82791519,90.72219086,282.3659668,26.39912796,9.818737984,60.61462021,6.014127731,13.99675369,27.84290314,77.26999664
23/02/2023,40.40019226,91.36237335,285.2593689,26.13566399,9.634175301,61.00088882,5.937024117,14.24162292,27.67380905,76.41999817
24/02/2023,39.75122452,92.56955719,285.9754944,26.21470451,9.606489182,60.96126938,6.005561829,14.3787508,27.85900116,77.62999725
27/02/2023,38.54848099,92.72502899,284.3617249,26.33765411,9.385015488,59.57466888,6.097270966,14.3787508,28.28574371,75.76999664
28/02/2023,39.11091995,92.08485413,282.9389038,26.34643555,9.569577217,60.42643738,6.194615364,14.59423447,28.9137764,77.69999695
1/03/2023,39.99350357,90.58500671,279.6444702,25.80194283,9.837193489,60.31748581,6.247711658,14.43751907,29.63038635,77.45999908
2/03/2023,41.57698059,88.7742157,278.6417847,25.31892776,10.12326717,59.78151321,6.291959286,14.53546715,30.26646996,75.23000336
3/03/2023,41.81060791,89.39611053,279.8067932,25.5999527,10.08635426,59.64255142,6.371603966,14.46690369,30.42750549,75.62000275
6/03/2023,41.87117767,90.17346954,281.2200928,25.88976669,10.00330162,60.54577255,6.318507195,14.36895466,29.96050835,78.47000122
7/03/2023,41.47314835,90.44783783,283.5118408,26.09175682,9.928718567,61.30011368,6.486647129,14.62362003,30.29062271,79.58000183
8/03/2023,41.21356201,89.99971008,283.7028809,25.86342049,9.649036407,61.97505569,6.477798462,14.6530056,29.80755615,78.62000275
9/03/2023,41.50185394,90.28321075,278.9227295,26.24983215,9.66768074,62.02468109,6.548593521,14.74115849,30.1491909,87
10/03/2023,40.09440613,87.34754944,274.6500244,25.46822166,9.83549118,60.92294312,6.371603966,14.36895466,29.08158112,86.73000336
13/03/2023,40.82485199,86.99087524,271.9424133,25.06424332,10.32959652,60.68473434,6.407001972,14.2612133,29.16699219,86.38999939
14/03/2023,40.11222458,87.13720703,268.0058289,24.67782974,10.47875977,60.41674042,6.291959286,13.97716427,28.35560989,85.09999847
15/03/2023,40.58433914,87.24694824,272.777771,24.86225319,10.34824276,61.75669098,6.345056057,14.05552197,28.06522179,88.47000122
16/03/2023,38.65132904,87.15550232,277.7513428,24.43192863,10.3948555,62.54080963,6.035325527,13.83024216,26.55349159,88.44000244
17/03/2023,38.65132904,88.20720673,275.8118591,24.83590698,10.15246487,64.15866089,6.132668972,13.62455082,27.27946472,89.47000122
20/03/2023,38.26829147,87.86882782,273.5458984,24.46706009,11.01947784,62.1239357,5.964529037,13.80085754,26.47662735,89.36000061
21/03/2023,38.77603912,88.27121735,273.6322937,24.59879112,10.85166931,64.01971436,5.9910779,13.80085754,26.63035774,88.95999908
